IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,18,Southern Africa,Year,2023,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,7.4,,,5.1,,10.6,7.4 [5.1-10.6],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,11,Western Africa,Year,2023,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,10053,,,8658,,11628,10 053.1 [8657.5-11 628.2],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,14,Eastern Africa,Year,2023,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,10434,,,8302,,13005,10 433.9 [8301.5-13 004.8],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,432,Landlocked developing countries (LLDCs),Year,2023,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,10611,,,7490,,14773,10 611.0 [7490.1-14 772.9],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,15,Northern Africa,Year,2023,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,1217,,,496.8,,2875,1216.9 [496.8-2875.4],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,145,Western Asia,Year,2023,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,1309,,,356,,4411,1308.9 [356.0-4410.7],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,419,Latin America and the Caribbean,Year,2023,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,1339,,,1014,,1764,1339.1 [1014.2-1764.2],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,21,Northern America,Year,2023,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,152.7,,,47.6,,257.9,152.7 [47.6-257.9],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,143,Central Asia,Year,2023,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,174.8,,,119.5,,255,174.8 [119.5-255.0],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,53,Australia and New Zealand,Year,2023,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,21.3,,,,,,21.3,,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,202,Sub-Saharan Africa,Year,2023,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,25801,,,22762,,29172,25 800.9 [22 761.5-29 172.1],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,747,Western Asia and Northern Africa,Year,2023,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,2526,,,1082,,5703,2525.8 [1081.7-5702.6],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,2,Africa,Year,2023,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,27018,,,23834,,30557,27 017.9 [23 834.4-30 557.2],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,199,Least Developed Countries (LDCs),Year,2023,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,27742,,,24068,,31851,27 742.1 [24 068.2-31 851.4],,Based on December 2024 Classification,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,543,Oceania excluding Australia and New Zealand,Year,2023,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,272.9,,,152.7,,457.6,272.9 [152.7-457.6],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,722,Small Island Developing States (SIDS),Year,2023,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,334.6,,,181.9,,602.1,334.6 [181.9-602.1],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,34,Southern Asia,Year,2023,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,42483,,,30733,,57014,42 483.1 [30 732.7-57 013.8],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,62,Central Asia and Southern Asia,Year,2023,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,42658,,,30775,,57469,42 657.9 [30 775.2-57 469.4],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,777,"Europe, Northern America, Australia and New Zealand",Year,2023,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,471,,,320.9,,690.6,471.0 [320.9-690.6],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,17,Middle Africa,Year,2023,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,4799,,,3455,,6561,4799.0 [3454.8-6560.5],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,142,Asia,Year,2023,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,51730,,,39646,,66671,51 730.3 [39 646.4-66 670.6],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,18,Southern Africa,Year,2023,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,514.8,,,354.8,,739.1,514.8 [354.8-739.1],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,13,Central America,Year,2023,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,591.8,,,382.4,,908.9,591.8 [382.4-908.9],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,5,South America,Year,2023,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,649.6,,,432.3,,972.6,649.6 [432.3-972.6],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,35,South-eastern Asia,Year,2023,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,7022,,,5489,,8901,7021.8 [5488.8-8901.0],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,30,Eastern Asia,Year,2023,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,741.6,,,683.6,,804.5,741.6 [683.6-804.5],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,753,Eastern Asia and South-eastern Asia,Year,2023,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,7764,,,6234,,9637,7763.5 [6233.6-9636.5],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,29,Caribbean,Year,2023,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,97.7,,,54.6,,172.7,97.7 [54.6-172.7],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,21,Northern America,Year,2022,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,0.8,,,0.3,,1.2,0.8 [0.3-1.2],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,777,"Europe, Northern America, Australia and New Zealand",Year,2022,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,0.8,,,0.6,,1.2,0.8 [0.6-1.2],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,53,Australia and New Zealand,Year,2022,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,1.1,,,,,,1.1,,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,30,Eastern Asia,Year,2022,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,1.2,,,1.1,,1.3,1.2 [1.1-1.3],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,2,Africa,Year,2022,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,13,,,11.5,,14.7,13.0 [11.5-14.7],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,432,Landlocked developing countries (LLDCs),Year,2022,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,13.4,,,9.5,,18.6,13.4 [9.5-18.6],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,17,Middle Africa,Year,2022,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,13.6,,,9.8,,18.6,13.6 [9.8-18.6],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,35,South-eastern Asia,Year,2022,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,13.9,,,10.9,,17.4,13.9 [10.9-17.4],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,202,Sub-Saharan Africa,Year,2022,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,14.4,,,12.7,,16.3,14.4 [12.7-16.3],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,14,Eastern Africa,Year,2022,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,14.5,,,11.6,,18,14.5 [11.6-18.0],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,142,Asia,Year,2022,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,15.5,,,12,,19.8,15.5 [12.0-19.8],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,543,Oceania excluding Australia and New Zealand,Year,2022,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,17.1,,,9.6,,28.6,17.1 [9.6-28.6],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,199,Least Developed Countries (LDCs),Year,2022,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,17.2,,,15,,19.6,17.2 [15.0-19.6],,Based on December 2024 Classification,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,143,Central Asia,Year,2022,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,2,,,1.4,,2.9,2.0 [1.4-2.9],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,5,South America,Year,2022,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,2.3,,,1.5,,3.4,2.3 [1.5-3.4],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,419,Latin America and the Caribbean,Year,2022,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,2.9,,,2.2,,3.8,2.9 [2.2-3.8],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,62,Central Asia and Southern Asia,Year,2022,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,23.1,,,16.9,,30.8,23.1 [16.9-30.8],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,34,Southern Asia,Year,2022,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,24.2,,,17.7,,32.2,24.2 [17.7-32.2],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,29,Caribbean,Year,2022,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,3.1,,,1.7,,5.5,3.1 [1.7-5.5],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,13,Central America,Year,2022,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,4,,,2.6,,6.2,4.0 [2.6-6.2],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,15,Northern Africa,Year,2022,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,4.3,,,1.8,,10.1,4.3 [1.8-10.1],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,747,Western Asia and Northern Africa,Year,2022,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,4.5,,,2.1,,9.6,4.5 [2.1-9.6],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,145,Western Asia,Year,2022,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,4.8,,,1.3,,15.6,4.8 [1.3-15.6],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,722,Small Island Developing States (SIDS),Year,2022,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,5.8,,,3.2,,10.4,5.8 [3.2-10.4],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,753,Eastern Asia and South-eastern Asia,Year,2022,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,6.5,,,5.3,,7.9,6.5 [5.3-7.9],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTPREV,"Underweight prevalence among children under 5 years of age (%), model-based estimates",numeric,GLOBAL,Global,UN Region,18,Southern Africa,Year,2022,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,7.5,,,5.2,,10.8,7.5 [5.2-10.8],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,11,Western Africa,Year,2022,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,10145,,,8755,,11711,10 145.1 [8755.0-11 710.6],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,14,Eastern Africa,Year,2022,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,10482,,,8375,,13012,10 482.1 [8374.5-13 011.9],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,432,Landlocked developing countries (LLDCs),Year,2022,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,10746,,,7609,,14911,10 745.7 [7608.7-14 910.7],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,29,Caribbean,Year,2022,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,101.8,,,56.9,,179.9,101.8 [56.9-179.9],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,15,Northern Africa,Year,2022,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,1270,,,526.4,,2957,1270.3 [526.4-2957.3],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,145,Western Asia,Year,2022,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,1348,,,378.5,,4409,1348.0 [378.5-4409.0],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,419,Latin America and the Caribbean,Year,2022,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,1398,,,1059,,1841,1397.9 [1058.9-1841.2],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,21,Northern America,Year,2022,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,155.3,,,54.9,,255.8,155.3 [54.9-255.8],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,143,Central Asia,Year,2022,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,184.3,,,126.8,,267.3,184.3 [126.8-267.3],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,53,Australia and New Zealand,Year,2022,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,20.5,,,,,,20.5,,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,202,Sub-Saharan Africa,Year,2022,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,25922,,,22884,,29289,25 922.1 [22 883.5-29 288.8],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,747,Western Asia and Northern Africa,Year,2022,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,2618,,,1201,,5546,2618.3 [1200.6-5545.7],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,2,Africa,Year,2022,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,27192,,,23973,,30772,27 192.4 [23 973.0-30 772.2],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,543,Oceania excluding Australia and New Zealand,Year,2022,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,272.4,,,153.2,,455,272.4 [153.2-455.0],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,199,Least Developed Countries (LDCs),Year,2022,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,28158,,,24579,,32136,28 157.5 [24 579.2-32 136.4],,Based on December 2024 Classification,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,722,Small Island Developing States (SIDS),Year,2022,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,345.6,,,188.8,,618.7,345.6 [188.8-618.7],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,34,Southern Asia,Year,2022,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,43846,,,32018,,58334,43 845.7 [32 017.9-58 334.2],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,62,Central Asia and Southern Asia,Year,2022,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,44030,,,32216,,58573,44 030.0 [32 215.6-58 572.8],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,17,Middle Africa,Year,2022,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,4773,,,3450,,6500,4773.4 [3450.3-6499.5],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,777,"Europe, Northern America, Australia and New Zealand",Year,2022,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,487.2,,,330.1,,718.2,487.2 [330.1-718.2],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,18,Southern Africa,Year,2022,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,521.5,,,360.5,,746.3,521.5 [360.5-746.3],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,142,Asia,Year,2022,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,53627,,,41572,,68393,53 626.7 [41 571.6-68 392.8],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,13,Central America,Year,2022,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,612.9,,,395.3,,942.7,612.9 [395.3-942.7],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,5,South America,Year,2022,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,683.3,,,455.4,,1021,683.3 [455.4-1021.2],,,EN,2025-05-08T18:30:00.000Z
NUTUNDERWEIGHTNUM,"Underweight numbers among children under 5 years of age (millions), model-based estimates",numeric,GLOBAL,Global,UN Region,35,South-eastern Asia,Year,2022,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,7350,,,5798,,9237,7350.3 [5798.1-9236.7],,,EN,2025-05-08T18:30:00.000Z
